country,date,accumulated_deaths,increase_of_deaths
Kyrgyzstan,2020-03-10,0,0
Kyrgyzstan,2020-03-27,0,0
Kyrgyzstan,2020-03-09,0,0
Kyrgyzstan,2020-03-24,0,0
Kyrgyzstan,2020-03-04,0,0
Kyrgyzstan,2020-03-16,0,0
Kyrgyzstan,2020-03-03,0,0
Kyrgyzstan,2020-03-14,0,0
Kyrgyzstan,2020-03-05,0,0
Kyrgyzstan,2020-03-12,0,0
Kyrgyzstan,2020-03-01,0,0
Kyrgyzstan,2020-03-19,0,0
Kyrgyzstan,2020-03-08,0,0
Laos,2020-03-13,0,0
Laos,2020-03-04,0,0
Laos,2020-03-02,0,0
Laos,2020-03-09,0,0
Laos,2020-03-11,0,0
Laos,2020-03-08,0,0
Laos,2020-03-15,0,0
Laos,2020-03-14,0,0
Laos,2020-03-20,0,0
Laos,2020-03-26,0,0
Laos,2020-03-18,0,0
Laos,2020-03-19,0,0
Laos,2020-03-22,0,0
Laos,2020-03-10,0,0
Laos,2020-03-17,0,0
Laos,2020-03-12,0,0
Laos,2020-03-24,0,0
Laos,2020-03-21,0,0
Laos,2020-03-05,0,0
Laos,2020-03-27,0,0
Laos,2020-03-16,0,0
Laos,2020-03-23,0,0
Laos,2020-03-03,0,0
Laos,2020-03-06,0,0
Laos,2020-03-25,0,0
Laos,2020-03-01,0,0
Laos,2020-03-07,0,0
Latvia,2020-03-07,0,0
Latvia,2020-03-10,0,0
Latvia,2020-03-22,0,0
Latvia,2020-03-09,0,0
Latvia,2020-03-27,0,0
Latvia,2020-03-24,0,0
Latvia,2020-03-15,0,0
Latvia,2020-03-11,0,0
Latvia,2020-03-20,0,0
Latvia,2020-03-26,0,0
Latvia,2020-03-18,0,0
Latvia,2020-03-23,0,0
Latvia,2020-03-19,0,0
Latvia,2020-03-06,0,0
Latvia,2020-03-17,0,0
Latvia,2020-03-05,0,0
Latvia,2020-03-12,0,0
Latvia,2020-03-14,0,0
Latvia,2020-03-13,0,0
Latvia,2020-03-08,0,0
Latvia,2020-03-16,0,0
Latvia,2020-03-25,0,0
Latvia,2020-03-04,0,0
Latvia,2020-03-01,0,0
Latvia,2020-03-03,0,0
Latvia,2020-03-21,0,0
Latvia,2020-03-02,0,0
Lebanon,2020-03-02,0,0
Lebanon,2020-03-17,3,3
Lebanon,2020-03-24,4,1
Lebanon,2020-03-11,3,-1
Lebanon,2020-03-10,1,-2
Lebanon,2020-03-06,0,-1
Lebanon,2020-03-19,4,4
Lebanon,2020-03-14,3,-1
Lebanon,2020-03-16,3,0
Lebanon,2020-03-20,4,1
Lebanon,2020-03-23,4,0
Lebanon,2020-03-25,6,2
Lebanon,2020-03-15,3,-3
Lebanon,2020-03-08,0,-3
Lebanon,2020-03-18,3,3
Lebanon,2020-03-13,3,0
Lebanon,2020-03-05,0,-3
Lebanon,2020-03-27,8,8
Lebanon,2020-03-22,4,-4
Lebanon,2020-03-21,4,0
Lebanon,2020-03-03,0,-4
Lebanon,2020-03-09,0,0
Lebanon,2020-03-26,6,6
Lebanon,2020-03-07,0,-6
Lebanon,2020-03-04,0,0
Lebanon,2020-03-12,3,3
Lebanon,2020-03-01,0,-3
Liberia,2020-03-05,0,0
Liberia,2020-03-23,0,0
Liberia,2020-03-08,0,0
Liberia,2020-03-16,0,0
Liberia,2020-03-19,0,0
Liberia,2020-03-17,0,0
Liberia,2020-03-12,0,0
Liberia,2020-03-13,0,0
Liberia,2020-03-11,0,0
Liberia,2020-03-26,0,0
Liberia,2020-03-27,0,0
Liberia,2020-03-02,0,0
Liberia,2020-03-22,0,0
Liberia,2020-03-18,0,0
Liberia,2020-03-21,0,0
Liberia,2020-03-09,0,0
Liberia,2020-03-15,0,0
Liberia,2020-03-24,0,0
Liberia,2020-03-14,0,0
Liberia,2020-03-10,0,0
Liberia,2020-03-03,0,0
Liberia,2020-03-01,0,0
Liberia,2020-03-20,0,0
Liberia,2020-03-06,0,0
Liberia,2020-03-25,0,0
Liberia,2020-03-04,0,0
Liberia,2020-03-07,0,0
Libya,2020-03-17,0,0
Libya,2020-03-02,0,0
Libya,2020-03-26,0,0
Libya,2020-03-24,0,0
Libya,2020-03-10,0,0
Libya,2020-03-16,0,0
Libya,2020-03-04,0,0
Libya,2020-03-06,0,0
Libya,2020-03-12,0,0
Libya,2020-03-20,0,0
Libya,2020-03-08,0,0
Libya,2020-03-19,0,0
Libya,2020-03-14,0,0
Libya,2020-03-09,0,0
Libya,2020-03-11,0,0
Libya,2020-03-03,0,0
Libya,2020-03-27,0,0
Libya,2020-03-01,0,0
Libya,2020-03-07,0,0
Libya,2020-03-23,0,0
Libya,2020-03-25,0,0
Libya,2020-03-13,0,0
Libya,2020-03-21,0,0
Libya,2020-03-22,0,0
Libya,2020-03-15,0,0
Libya,2020-03-05,0,0
Libya,2020-03-18,0,0
Liechtenstein,2020-03-03,0,0
Liechtenstein,2020-03-25,0,0
Liechtenstein,2020-03-10,0,0
Liechtenstein,2020-03-04,0,0
Liechtenstein,2020-03-16,0,0
Liechtenstein,2020-03-27,0,0
Liechtenstein,2020-03-23,0,0
Liechtenstein,2020-03-18,0,0
Liechtenstein,2020-03-07,0,0
Liechtenstein,2020-03-26,0,0
Liechtenstein,2020-03-20,0,0
Liechtenstein,2020-03-05,0,0
Liechtenstein,2020-03-21,0,0
Liechtenstein,2020-03-01,0,0
Liechtenstein,2020-03-06,0,0
Liechtenstein,2020-03-11,0,0
Liechtenstein,2020-03-15,0,0
Liechtenstein,2020-03-09,0,0
Liechtenstein,2020-03-12,0,0
Liechtenstein,2020-03-08,0,0
Liechtenstein,2020-03-13,0,0
Liechtenstein,2020-03-14,0,0
Liechtenstein,2020-03-02,0,0
Liechtenstein,2020-03-17,0,0
Liechtenstein,2020-03-19,0,0
Liechtenstein,2020-03-22,0,0
Liechtenstein,2020-03-24,0,0
Lithuania,2020-03-09,0,0
Lithuania,2020-03-12,0,0
Lithuania,2020-03-19,0,0
Lithuania,2020-03-24,2,2
Lithuania,2020-03-20,0,-2
Lithuania,2020-03-11,0,0
Lithuania,2020-03-04,0,0
Lithuania,2020-03-27,5,5
Lithuania,2020-03-26,4,-1
Lithuania,2020-03-14,0,-4
Lithuania,2020-03-08,0,0
Lithuania,2020-03-03,0,0
Lithuania,2020-03-21,1,1
Lithuania,2020-03-15,0,-1
Lithuania,2020-03-01,0,0
Lithuania,2020-03-22,1,1
Lithuania,2020-03-06,0,-1
Lithuania,2020-03-05,0,0
Lithuania,2020-03-17,0,0
Lithuania,2020-03-07,0,0
Lithuania,2020-03-23,1,1
Lithuania,2020-03-25,4,3
Lithuania,2020-03-13,0,-4
Lithuania,2020-03-10,0,0
Lithuania,2020-03-02,0,0
Lithuania,2020-03-18,0,0
Lithuania,2020-03-16,0,0
Luxembourg,2020-03-17,1,0
Luxembourg,2020-03-14,1,0
Luxembourg,2020-03-02,0,-1
Luxembourg,2020-03-01,0,0
Luxembourg,2020-03-09,0,0
Luxembourg,2020-03-13,0,0
Luxembourg,2020-03-19,4,4
Luxembourg,2020-03-21,8,4
Luxembourg,2020-03-18,2,-6
Luxembourg,2020-03-12,0,-2
Luxembourg,2020-03-15,1,1
Luxembourg,2020-03-22,8,7
Luxembourg,2020-03-11,0,-8
Luxembourg,2020-03-16,1,1
Luxembourg,2020-03-10,0,-1
Luxembourg,2020-03-05,0,0
Luxembourg,2020-03-07,0,0
Luxembourg,2020-03-24,8,8
Luxembourg,2020-03-20,4,-4
Luxembourg,2020-03-23,8,4
Luxembourg,2020-03-04,0,-8
Luxembourg,2020-03-27,15,15
Luxembourg,2020-03-08,0,-15
Luxembourg,2020-03-03,0,0
Luxembourg,2020-03-26,9,9
Luxembourg,2020-03-06,0,-9
Luxembourg,2020-03-25,8,8
Madagascar,2020-03-25,0,0
Madagascar,2020-03-16,0,0
Madagascar,2020-03-03,0,0
Madagascar,2020-03-20,0,0
Madagascar,2020-03-17,0,0
Madagascar,2020-03-24,0,0
Madagascar,2020-03-08,0,0
Madagascar,2020-03-11,0,0
Madagascar,2020-03-26,0,0
Madagascar,2020-03-22,0,0
Madagascar,2020-03-06,0,0
Madagascar,2020-03-12,0,0
Madagascar,2020-03-15,0,0
Madagascar,2020-03-09,0,0
Madagascar,2020-03-14,0,0
Madagascar,2020-03-19,0,0
Madagascar,2020-03-21,0,0
Madagascar,2020-03-13,0,0
Madagascar,2020-03-23,0,0
Madagascar,2020-03-04,0,0
Madagascar,2020-03-05,0,0
Madagascar,2020-03-10,0,0
Madagascar,2020-03-02,0,0
Madagascar,2020-03-01,0,0
Madagascar,2020-03-27,0,0
Madagascar,2020-03-07,0,0
Madagascar,2020-03-18,0,0
Malaysia,2020-03-26,23,0
Malaysia,2020-03-15,0,-23
Malaysia,2020-03-02,0,0
Malaysia,2020-03-12,0,0
Malaysia,2020-03-11,0,0
Malaysia,2020-03-13,0,0
Malaysia,2020-03-17,2,2
Malaysia,2020-03-25,20,18
Malaysia,2020-03-22,10,-10
Malaysia,2020-03-23,14,4
Malaysia,2020-03-07,0,-14
Malaysia,2020-03-05,0,0
Malaysia,2020-03-01,0,0
Malaysia,2020-03-27,26,26
Malaysia,2020-03-18,2,-24
Malaysia,2020-03-08,0,-2
Malaysia,2020-03-21,4,4
Malaysia,2020-03-03,0,-4
Malaysia,2020-03-24,16,16
Malaysia,2020-03-14,0,-16
Malaysia,2020-03-04,0,0
Malaysia,2020-03-06,0,0
Malaysia,2020-03-10,0,0
Malaysia,2020-03-09,0,0
Malaysia,2020-03-19,2,2
Malaysia,2020-03-20,3,1
Malaysia,2020-03-16,0,-3
Maldives,2020-03-11,0,0
Maldives,2020-03-14,0,0
Maldives,2020-03-13,0,0
Maldives,2020-03-24,0,0
Maldives,2020-03-25,0,0
Maldives,2020-03-27,0,0
Maldives,2020-03-05,0,0
Maldives,2020-03-12,0,0
Maldives,2020-03-23,0,0
Maldives,2020-03-04,0,0
Maldives,2020-03-19,0,0
Maldives,2020-03-20,0,0
Maldives,2020-03-07,0,0
Maldives,2020-03-01,0,0
Maldives,2020-03-22,0,0
Maldives,2020-03-18,0,0
Maldives,2020-03-09,0,0
Maldives,2020-03-26,0,0
Maldives,2020-03-16,0,0
Maldives,2020-03-15,0,0
Maldives,2020-03-08,0,0
Maldives,2020-03-02,0,0
Maldives,2020-03-17,0,0
Maldives,2020-03-06,0,0
Maldives,2020-03-10,0,0
Maldives,2020-03-03,0,0
Maldives,2020-03-21,0,0
Mali,2020-03-07,0,0
Mali,2020-03-22,0,0
Mali,2020-03-02,0,0
Mali,2020-03-20,0,0
Mali,2020-03-19,0,0
Mali,2020-03-18,0,0
Mali,2020-03-08,0,0
Mali,2020-03-12,0,0
Mali,2020-03-27,0,0
Mali,2020-03-05,0,0
Mali,2020-03-03,0,0
Mali,2020-03-17,0,0
Mali,2020-03-01,0,0
Mali,2020-03-24,0,0
Mali,2020-03-15,0,0
Mali,2020-03-04,0,0
Mali,2020-03-21,0,0
Mali,2020-03-23,0,0
Mali,2020-03-06,0,0
Mali,2020-03-11,0,0
Mali,2020-03-25,0,0
Mali,2020-03-09,0,0
Mali,2020-03-26,0,0
Mali,2020-03-16,0,0
Mali,2020-03-13,0,0
Mali,2020-03-10,0,0
Mali,2020-03-14,0,0
Malta,2020-03-14,0,0
Malta,2020-03-11,0,0
Malta,2020-03-09,0,0
Malta,2020-03-22,0,0
Malta,2020-03-03,0,0
Malta,2020-03-08,0,0
Malta,2020-03-13,0,0
Malta,2020-03-05,0,0
Malta,2020-03-12,0,0
Malta,2020-03-20,0,0
Malta,2020-03-04,0,0
Malta,2020-03-24,0,0
Malta,2020-03-06,0,0
Malta,2020-03-10,0,0
Malta,2020-03-02,0,0
Malta,2020-03-16,0,0
Malta,2020-03-26,0,0
Malta,2020-03-21,0,0
Malta,2020-03-17,0,0
Malta,2020-03-18,0,0
Malta,2020-03-27,0,0
Malta,2020-03-01,0,0
Malta,2020-03-07,0,0
Malta,2020-03-23,0,0
Malta,2020-03-15,0,0
Malta,2020-03-25,0,0
Malta,2020-03-19,0,0
Mauritania,2020-03-23,0,0
Mauritania,2020-03-09,0,0
Mauritania,2020-03-17,0,0
Mauritania,2020-03-10,0,0
Mauritania,2020-03-22,0,0
Mauritania,2020-03-05,0,0
Mauritania,2020-03-06,0,0
Mauritania,2020-03-04,0,0
Mauritania,2020-03-18,0,0
Mauritania,2020-03-08,0,0
Mauritania,2020-03-11,0,0
Mauritania,2020-03-24,0,0
Mauritania,2020-03-19,0,0
Mauritania,2020-03-03,0,0
Mauritania,2020-03-25,0,0
Mauritania,2020-03-16,0,0
Mauritania,2020-03-14,0,0
Mauritania,2020-03-01,0,0
Mauritania,2020-03-12,0,0
Mauritania,2020-03-21,0,0
Mauritania,2020-03-27,0,0
Mauritania,2020-03-13,0,0
Mauritania,2020-03-02,0,0
Mauritania,2020-03-20,0,0
Mauritania,2020-03-07,0,0
Mauritania,2020-03-26,0,0
Mauritania,2020-03-15,0,0
Mauritius,2020-03-06,0,0
Mauritius,2020-03-10,0,0
Mauritius,2020-03-07,0,0
Mauritius,2020-03-23,2,2
Mauritius,2020-03-13,0,-2
Mauritius,2020-03-03,0,0
Mauritius,2020-03-25,2,2
Mauritius,2020-03-26,2,0
Mauritius,2020-03-24,2,0
Mauritius,2020-03-21,1,-1
Mauritius,2020-03-18,0,-1
Mauritius,2020-03-02,0,0
Mauritius,2020-03-01,0,0
Mauritius,2020-03-15,0,0
Mauritius,2020-03-27,2,2
Mauritius,2020-03-14,0,-2
Mauritius,2020-03-08,0,0
Mauritius,2020-03-12,0,0
Mauritius,2020-03-19,0,0
Mauritius,2020-03-20,0,0
Mauritius,2020-03-09,0,0
Mauritius,2020-03-11,0,0
Mauritius,2020-03-04,0,0
Mauritius,2020-03-22,2,2
Mauritius,2020-03-16,0,-2
Mauritius,2020-03-05,0,0
Mauritius,2020-03-17,0,0
Mexico,2020-03-17,0,0
Mexico,2020-03-21,2,2
Mexico,2020-03-20,1,-1
Mexico,2020-03-16,0,-1
Mexico,2020-03-26,6,6
Mexico,2020-03-12,0,-6
Mexico,2020-03-02,0,0
Mexico,2020-03-04,0,0
Mexico,2020-03-10,0,0
Mexico,2020-03-06,0,0
Mexico,2020-03-24,4,4
Mexico,2020-03-22,2,-2
Mexico,2020-03-09,0,-2
Mexico,2020-03-15,0,0
Mexico,2020-03-19,1,1
Mexico,2020-03-07,0,-1
Mexico,2020-03-23,3,3
Mexico,2020-03-01,0,-3
Mexico,2020-03-03,0,0
Mexico,2020-03-08,0,0
Mexico,2020-03-25,5,5
Mexico,2020-03-13,0,-5
Mexico,2020-03-14,0,0
Mexico,2020-03-05,0,0
Mexico,2020-03-18,0,0
Mexico,2020-03-27,8,8
Mexico,2020-03-11,0,-8
Moldova,2020-03-20,1,0
Moldova,2020-03-15,0,-1
Moldova,2020-03-09,0,0
Moldova,2020-03-14,0,0
Moldova,2020-03-27,2,2
Moldova,2020-03-19,1,-1
Moldova,2020-03-12,0,-1
Moldova,2020-03-06,0,0
Moldova,2020-03-05,0,0
Moldova,2020-03-04,0,0
Moldova,2020-03-21,1,1
Moldova,2020-03-10,0,-1
Moldova,2020-03-01,0,0
Moldova,2020-03-07,0,0
Moldova,2020-03-23,1,1
Moldova,2020-03-13,0,-1
Moldova,2020-03-26,1,1
Moldova,2020-03-18,1,0
Moldova,2020-03-22,1,0
Moldova,2020-03-02,0,-1
Moldova,2020-03-24,1,1
Moldova,2020-03-17,0,-1
Moldova,2020-03-25,1,1
Moldova,2020-03-11,0,-1
Moldova,2020-03-16,0,0
Moldova,2020-03-08,0,0
Moldova,2020-03-03,0,0
Monaco,2020-03-10,0,0
Monaco,2020-03-13,0,0
Monaco,2020-03-12,0,0
Monaco,2020-03-27,0,0
Monaco,2020-03-23,0,0
Monaco,2020-03-05,0,0
Monaco,2020-03-08,0,0
Monaco,2020-03-09,0,0
Monaco,2020-03-07,0,0
Monaco,2020-03-21,0,0
Monaco,2020-03-17,0,0
Monaco,2020-03-20,0,0
Monaco,2020-03-11,0,0
Monaco,2020-03-04,0,0
Monaco,2020-03-03,0,0
Monaco,2020-03-02,0,0
Monaco,2020-03-16,0,0
Monaco,2020-03-15,0,0
Monaco,2020-03-22,0,0
Monaco,2020-03-01,0,0
Monaco,2020-03-26,0,0
Monaco,2020-03-24,0,0
Monaco,2020-03-06,0,0
Monaco,2020-03-14,0,0
Monaco,2020-03-19,0,0
Monaco,2020-03-25,0,0
Monaco,2020-03-18,0,0
Mongolia,2020-03-02,0,0
Mongolia,2020-03-17,0,0
Mongolia,2020-03-18,0,0
Mongolia,2020-03-21,0,0
Mongolia,2020-03-16,0,0
Mongolia,2020-03-04,0,0
Mongolia,2020-03-03,0,0
Mongolia,2020-03-11,0,0
Mongolia,2020-03-15,0,0
Mongolia,2020-03-19,0,0
Mongolia,2020-03-20,0,0
Mongolia,2020-03-27,0,0
Mongolia,2020-03-08,0,0
Mongolia,2020-03-26,0,0
Mongolia,2020-03-01,0,0
Mongolia,2020-03-23,0,0
Mongolia,2020-03-25,0,0
Mongolia,2020-03-12,0,0
Mongolia,2020-03-07,0,0
Mongolia,2020-03-05,0,0
Mongolia,2020-03-10,0,0
Mongolia,2020-03-24,0,0
Mongolia,2020-03-13,0,0
Mongolia,2020-03-22,0,0
Mongolia,2020-03-09,0,0
Mongolia,2020-03-14,0,0
Mongolia,2020-03-06,0,0
Montenegro,2020-03-16,0,0
Montenegro,2020-03-07,0,0
Montenegro,2020-03-06,0,0
Montenegro,2020-03-21,0,0
Montenegro,2020-03-13,0,0
Montenegro,2020-03-10,0,0
Montenegro,2020-03-02,0,0
Montenegro,2020-03-08,0,0
Montenegro,2020-03-25,1,1
Montenegro,2020-03-14,0,-1
Montenegro,2020-03-18,0,0
Montenegro,2020-03-15,0,0
Montenegro,2020-03-03,0,0
Montenegro,2020-03-23,1,1
Montenegro,2020-03-26,1,0
Montenegro,2020-03-09,0,-1
Montenegro,2020-03-19,0,0
Montenegro,2020-03-11,0,0
Montenegro,2020-03-27,1,1
Montenegro,2020-03-24,1,0
Montenegro,2020-03-01,0,-1
Montenegro,2020-03-05,0,0
Montenegro,2020-03-12,0,0
Montenegro,2020-03-20,0,0
Montenegro,2020-03-04,0,0
Montenegro,2020-03-22,0,0
Montenegro,2020-03-17,0,0
Morocco,2020-03-06,0,0
Morocco,2020-03-05,0,0
Morocco,2020-03-10,1,1
Morocco,2020-03-23,4,3
Morocco,2020-03-27,23,19
Morocco,2020-03-24,5,-18
Morocco,2020-03-07,0,-5
Morocco,2020-03-25,6,6
Morocco,2020-03-22,4,-2
Morocco,2020-03-09,0,-4
Morocco,2020-03-14,1,1
Morocco,2020-03-08,0,-1
Morocco,2020-03-15,1,1
Morocco,2020-03-19,2,1
Morocco,2020-03-02,0,-2
Morocco,2020-03-12,1,1
Morocco,2020-03-18,2,1
Morocco,2020-03-03,0,-2
Morocco,2020-03-11,1,1
Morocco,2020-03-26,11,10
Morocco,2020-03-13,1,-10
Morocco,2020-03-04,0,-1
Morocco,2020-03-17,2,2
Morocco,2020-03-16,1,-1
Morocco,2020-03-01,0,-1
Morocco,2020-03-21,3,3
Morocco,2020-03-20,3,0
Mozambique,2020-03-22,0,0
Mozambique,2020-03-04,0,0
Mozambique,2020-03-14,0,0
Mozambique,2020-03-12,0,0
Mozambique,2020-03-09,0,0
Mozambique,2020-03-03,0,0
Mozambique,2020-03-08,0,0
Mozambique,2020-03-15,0,0
Mozambique,2020-03-01,0,0
Mozambique,2020-03-26,0,0
Mozambique,2020-03-18,0,0
Mozambique,2020-03-19,0,0
Mozambique,2020-03-25,0,0
Mozambique,2020-03-21,0,0
Mozambique,2020-03-11,0,0
Mozambique,2020-03-20,0,0
Mozambique,2020-03-23,0,0
Mozambique,2020-03-10,0,0
Mozambique,2020-03-06,0,0
Mozambique,2020-03-17,0,0
Mozambique,2020-03-07,0,0
Mozambique,2020-03-16,0,0
Mozambique,2020-03-13,0,0
Mozambique,2020-03-02,0,0
Mozambique,2020-03-05,0,0
Mozambique,2020-03-27,0,0
Mozambique,2020-03-24,0,0
Namibia,2020-03-03,0,0
Namibia,2020-03-09,0,0
Namibia,2020-03-01,0,0
Namibia,2020-03-26,0,0
Namibia,2020-03-19,0,0
Namibia,2020-03-05,0,0
Namibia,2020-03-22,0,0
Namibia,2020-03-07,0,0
Namibia,2020-03-18,0,0
Namibia,2020-03-13,0,0
Namibia,2020-03-11,0,0
Namibia,2020-03-08,0,0
Namibia,2020-03-23,0,0
Namibia,2020-03-14,0,0
Namibia,2020-03-02,0,0
Namibia,2020-03-25,0,0
Namibia,2020-03-17,0,0
Namibia,2020-03-12,0,0
Namibia,2020-03-27,0,0
Namibia,2020-03-06,0,0
Namibia,2020-03-24,0,0
Namibia,2020-03-16,0,0
Namibia,2020-03-20,0,0
Namibia,2020-03-10,0,0
Namibia,2020-03-04,0,0
Namibia,2020-03-21,0,0
Namibia,2020-03-15,0,0
Nepal,2020-03-03,0,0
Nepal,2020-03-10,0,0
Nepal,2020-03-02,0,0
Nepal,2020-03-16,0,0
Nepal,2020-03-12,0,0
Nepal,2020-03-23,0,0
Nepal,2020-03-13,0,0
Nepal,2020-03-04,0,0
Nepal,2020-03-01,0,0
Nepal,2020-03-08,0,0
Nepal,2020-03-17,0,0
Nepal,2020-03-20,0,0
Nepal,2020-03-21,0,0
Nepal,2020-03-07,0,0
Nepal,2020-03-19,0,0
Nepal,2020-03-09,0,0
Nepal,2020-03-14,0,0
Nepal,2020-03-25,0,0
Nepal,2020-03-11,0,0
Nepal,2020-03-05,0,0
Nepal,2020-03-24,0,0
Nepal,2020-03-18,0,0
Nepal,2020-03-15,0,0
Nepal,2020-03-22,0,0
Nepal,2020-03-26,0,0
Nepal,2020-03-06,0,0
Nepal,2020-03-27,0,0
Netherlands,2020-03-05,0,0
Netherlands,2020-03-01,0,0
Netherlands,2020-03-27,547,547
Netherlands,2020-03-04,0,-547
Netherlands,2020-03-06,1,1
Netherlands,2020-03-03,0,-1
Netherlands,2020-03-20,107,107
Netherlands,2020-03-12,5,-102
Netherlands,2020-03-22,180,175
Netherlands,2020-03-24,277,97
Netherlands,2020-03-11,5,-272
Netherlands,2020-03-25,357,352
Netherlands,2020-03-17,43,-314
Netherlands,2020-03-19,77,34
Netherlands,2020-03-08,3,-74
Netherlands,2020-03-09,3,0
Netherlands,2020-03-26,435,432
Netherlands,2020-03-16,24,-411
Netherlands,2020-03-23,214,190
Netherlands,2020-03-18,58,-156
Netherlands,2020-03-21,137,79
Netherlands,2020-03-02,0,-137
Netherlands,2020-03-07,1,1
Netherlands,2020-03-14,12,11
Netherlands,2020-03-15,20,8
Netherlands,2020-03-10,4,-16
Netherlands,2020-03-13,10,6
New Zealand,2020-03-23,0,0
New Zealand,2020-03-09,0,0
New Zealand,2020-03-15,0,0
New Zealand,2020-03-05,0,0
New Zealand,2020-03-16,0,0
New Zealand,2020-03-22,0,0
New Zealand,2020-03-21,0,0
New Zealand,2020-03-24,0,0
New Zealand,2020-03-17,0,0
